ticker,date,signal_sec,entry_price,exit_price,pnl_pct,aligned_return_pct,ai_direction,ai_rank,ai_rank_score,status,finalized,exit_reason,sector,market_cap_tier,catalysts,macro_catalysts,record_type,policy,split,trade_count,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,profit_factor,max_drawdown_pct,worst_trade_pct,top_ticker,top_ticker_share_pct,top_day,top_day_share_pct
XRX,2026-07-30,1785424980,3.49,3.46,-0.86,-0.86,bullish,2,61.8,open,false,session_end,Industrials,small,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
KEEL,2026-07-30,1785425580,4.055,4.18,3.08,3.08,watch,27,51.3,open,false,session_end,Technology,mid,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
CRWV,2026-07-30,1785427080,74.105,76.32,2.99,2.99,watch,19,51.2,closed_earlier,true,session_end,Technology,public_top_gainers,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
BHC,2026-07-30,1785427800,5.84,5.95,1.88,1.88,bullish,1,62.2,open,false,session_end,Healthcare,mid,9ec25d17a03d1941a46d3c55,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
BOOM,2026-07-30,1785427800,6.26,6.26,0,0,bullish,12,57.1,open,false,session_end,Industrials,micro,fc5ff973c371c5f408ad4adf|1e304db49afbe3b4b392f02b,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
LUNG,2026-07-30,1785427920,1.62,1.62,0,0,bullish,8,57.2,open,false,session_end,Healthcare,micro,cd6c6d35ef7c2dd1328106a6,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
CMCO,2026-07-30,1785427980,20.57,20.57,0,0,bullish,4,61.7,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
DFNS,2026-07-30,1785428400,80,77.3,-3.38,-3.38,bullish,5,59.7,closed_today,true,price_trailing_stop,Industrials,micro,49205e86e8516d64f517e925,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
NUWE,2026-07-30,1785428760,3.4,3.2,-5.88,-5.88,watch,22,50.4,closed_earlier,true,price_trailing_stop,Healthcare,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
ARAY,2026-07-30,1785429240,0.274,0.3,9.49,9.49,watch,18,50.6,closed_today,true,price_trailing_stop,Healthcare,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
BOOM,2026-07-30,1785429660,6.23,6.15,-1.28,-1.28,bullish,12,57.1,open,false,session_end,Industrials,micro,fc5ff973c371c5f408ad4adf|1e304db49afbe3b4b392f02b,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
SNDK,2026-07-30,1785429720,1320.38,1354,2.55,2.55,bullish,6,57.6,open,false,session_end,Technology,public_top_gainers,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
SXTC,2026-07-30,1785430020,0.068,0.068,0,0,bullish,27,51,open,false,session_end,Healthcare,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
SXTC,2026-07-30,1785430740,0.064,0.063,-1.56,-1.56,bullish,27,51,closed_today,true,price_trailing_stop,Healthcare,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0,,,,,,,,,,,,,,,
SXTC,2026-07-30,1785433620,0.064,0.063,-1.56,-1.56,bullish,27,51,open,false,session_end,Healthcare,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052,,,,,,,,,,,,,,,
BE,2026-07-30,1785433740,218.08,219.3,0.56,0.56,bullish,9,57.2,open,false,session_end,Industrials,large,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052,,,,,,,,,,,,,,,
SOC,2026-07-31,1785494280,4.643,5.28,13.72,13.72,watch,8,50.7,closed_earlier,true,session_end,Energy,public_top_gainers,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
SHPH,2026-07-31,1785495060,3.165,3.93,24.17,24.17,watch,16,50,closed_today,true,price_trailing_stop,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
FMFC,2026-07-31,1785498540,0.249,0.27,8.43,8.43,watch,17,51,closed_today,true,price_trailing_stop,Consumer Cyclical,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785499620,208.96,208.96,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BHC,2026-07-31,1785499620,6.56,6.56,0,0,bullish,3,56.2,open,false,session_end,Healthcare,mid,9ec25d17a03d1941a46d3c55,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
CMCO,2026-07-31,1785499620,19.036,19.036,0,0,bullish,2,57,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
DFNS,2026-07-31,1785499620,29.77,29.77,0,0,bullish,5,54.9,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
FMFC,2026-07-31,1785499620,0.56,0.45,-19.64,-19.64,watch,17,51,closed_today,true,price_trailing_stop,Consumer Cyclical,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
KSCP,2026-07-31,1785499620,1.6,1.6,0,0,watch,6,54.5,open,false,session_end,Industrials,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
LUNG,2026-07-31,1785499620,1.641,1.641,0,0,bullish,13,51.7,open,false,session_end,Healthcare,micro,cd6c6d35ef7c2dd1328106a6,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785499620,3.02,3.02,0,0,bullish,1,58.9,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
ARAY,2026-07-31,1785499920,0.264,0.264,0,0,watch,14,51.2,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
CMCO,2026-07-31,1785499920,19.038,19.038,0,0,bullish,2,57,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
DFNS,2026-07-31,1785499920,29.34,29.34,0,0,bullish,5,54.9,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785499920,0.48,0.48,0,0,bullish,8,54.1,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
KSCP,2026-07-31,1785499920,1.595,1.595,0,0,watch,6,54.5,open,false,session_end,Industrials,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
SNDK,2026-07-31,1785499920,1226.136,1226.136,0,0,watch,4,55.1,open,false,session_end,Technology,public_top_gainers,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785499920,3.02,3.02,0,0,bullish,1,58.8,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785499980,209.35,209.35,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
CIFR,2026-07-31,1785499980,21.99,21.99,0,0,watch,12,51.9,open,false,session_end,Technology,mid,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
IREN,2026-07-31,1785499980,35.375,35.375,0,0,watch,10,53.1,open,false,session_end,Financial,public_top_gainers,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785500220,208.28,208.28,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
CMCO,2026-07-31,1785500220,19.02,19.02,0,0,bullish,2,57,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
DFNS,2026-07-31,1785500220,29.72,29.72,0,0,bullish,5,54.9,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
